candidate_id,source,license,source_category,question_en,answer_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status
wikidata_0473,Wikidata SPARQL,CC0,Geography,What is the area of People's Republic of China?,9596961,9596961,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q148,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0474,Wikidata SPARQL,CC0,Geography,What is the area of Tonga?,748.506563,748.506563,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q678,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0475,Wikidata SPARQL,CC0,Geography,What is the area of Slovakia?,49033.720839,49033.720839,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q214,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0476,Wikidata SPARQL,CC0,Geography,What is the area of New Zealand?,268021,268021,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0477,Wikidata SPARQL,CC0,Geography,What is the area of Serbia?,88499,88499,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q403,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0478,Wikidata SPARQL,CC0,Geography,What is the area of Montenegro?,13883,13883,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q236,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0479,Wikidata SPARQL,CC0,Geography,What is the area of Turkey?,783562,783562,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q43,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0480,Wikidata SPARQL,CC0,Geography,What is the area of Ukraine?,603550,603550,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q212,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0481,Wikidata SPARQL,CC0,Geography,What is the area of Spain?,505990,505990,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q29,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0482,Wikidata SPARQL,CC0,Geography,What is the area of Hungary?,93011.4,93011.4,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q28,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0483,Wikidata SPARQL,CC0,Geography,What is the area of Georgia?,69700,69700,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q230,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0484,Wikidata SPARQL,CC0,Geography,What is the area of Singapore?,719.1,719.1,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0485,Wikidata SPARQL,CC0,Geography,What is the area of Slovenia?,20271,20271,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q215,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0486,Wikidata SPARQL,CC0,Geography,What is the area of United Kingdom?,242495,242495,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q145,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0487,Wikidata SPARQL,CC0,Geography,What is the area of Croatia?,56594,56594,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q224,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0488,Wikidata SPARQL,CC0,Geography,What is the area of Mongolia?,1564116,1564116,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q711,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0489,Wikidata SPARQL,CC0,Geography,What is the area of Lithuania?,65300,65300,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q37,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0490,Wikidata SPARQL,CC0,Geography,What is the area of Czech Republic?,78871,78871,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q213,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0491,Wikidata SPARQL,CC0,Geography,What is the area of Switzerland?,41291,41291,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q39,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0492,Wikidata SPARQL,CC0,Geography,What is the area of Norway?,385207,385207,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q20,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0493,Wikidata SPARQL,CC0,Geography,What is the area of Indonesia?,1904570,1904570,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q252,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0494,Wikidata SPARQL,CC0,Geography,What is the area of Romania?,238397,238397,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q218,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0495,Wikidata SPARQL,CC0,Geography,What is the area of Latvia?,61760.39,61760.39,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q211,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0496,Wikidata SPARQL,CC0,Geography,What is the area of Iceland?,103004,103004,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q189,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0497,Wikidata SPARQL,CC0,Geography,What is the area of Latvia?,64593.77,64593.77,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q211,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0498,Wikidata SPARQL,CC0,Geography,What is the area of Denmark?,42925.46,42925.46,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q35,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0499,Wikidata SPARQL,CC0,Geography,What is the area of Brazil?,8515767,8515767,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q155,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0500,Wikidata SPARQL,CC0,Geography,What is the area of United States?,9826675,9826675,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q30,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0501,Wikidata SPARQL,CC0,Geography,What is the area of Bulgaria?,110993.6,110993.6,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q219,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0502,Wikidata SPARQL,CC0,Geography,What is the area of Belgium?,30688,30688,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q31,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0503,Wikidata SPARQL,CC0,Geography,What is the area of Australia?,7692024,7692024,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q408,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0504,Wikidata SPARQL,CC0,Geography,What is the area of Armenia?,29743.423459,29743.423459,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q399,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0505,Wikidata SPARQL,CC0,Geography,What is the area of South Africa?,1221037,1221037,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q258,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0506,Wikidata SPARQL,CC0,Geography,What is the area of Italy?,302068,302068,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q38,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0507,Wikidata SPARQL,CC0,Geography,What is the area of Kazakhstan?,2724900,2724900,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q232,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0508,Wikidata SPARQL,CC0,Geography,What is the area of France?,643801,643801,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q142,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0509,Wikidata SPARQL,CC0,Geography,What is the area of Moldova?,33843.5,33843.5,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q217,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0510,Wikidata SPARQL,CC0,Geography,What is the area of Cuba?,109884,109884,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q241,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0511,Wikidata SPARQL,CC0,Geography,What is the area of Mexico?,1972550,1972550,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q96,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0512,Wikidata SPARQL,CC0,Geography,What is the area of Estonia?,45335,45335,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q191,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0513,Wikidata SPARQL,CC0,Geography,What is the area of Ireland?,69797,69797,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q27,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0514,Wikidata SPARQL,CC0,Geography,What is the area of Mexico?,1964375,1964375,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q96,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0515,Wikidata SPARQL,CC0,Geography,What is the area of Paraguay?,406756,406756,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q733,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0516,Wikidata SPARQL,CC0,Geography,What is the area of Monaco?,2.08,2.08,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q235,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0517,Wikidata SPARQL,CC0,Geography,What is the area of Netherlands?,37378,37378,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q55,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0518,Wikidata SPARQL,CC0,Geography,What is the area of Canada?,9984670,9984670,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q16,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0519,Wikidata SPARQL,CC0,Geography,What is the area of Poland?,312683,312683,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q36,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0520,Wikidata SPARQL,CC0,Geography,What is the area of Luxembourg?,2586.36,2586.36,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q32,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0521,Wikidata SPARQL,CC0,Geography,What is the area of Bosnia and Herzegovina?,51197,51197,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q225,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0522,Wikidata SPARQL,CC0,Geography,What is the area of Belarus?,207596.76,207596.76,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q184,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0523,Wikidata SPARQL,CC0,Geography,What is the area of Argentina?,2780400,2780400,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q414,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0524,Wikidata SPARQL,CC0,Geography,What is the area of Austria?,83878.99,83878.99,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q40,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0525,Wikidata SPARQL,CC0,Geography,What is the area of Greenland?,2166086,2166086,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q223,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0526,Wikidata SPARQL,CC0,Geography,What is the area of Russia?,17075400,17075400,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q159,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0527,Wikidata SPARQL,CC0,Geography,What is the area of Azerbaijan?,86600,86600,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q227,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0528,Wikidata SPARQL,CC0,Geography,What is the area of Finland?,338478.34,338478.34,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q33,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0529,Wikidata SPARQL,CC0,Geography,What is the area of Andorra?,468,468,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q228,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0530,Wikidata SPARQL,CC0,Geography,What is the area of Nauru?,21,21,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q697,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0531,Wikidata SPARQL,CC0,Geography,What is the area of Timor-Leste?,14918.72,14918.72,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q574,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0532,Wikidata SPARQL,CC0,Geography,What is the area of India?,3287263,3287263,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q668,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0533,Wikidata SPARQL,CC0,Geography,What is the area of Sweden?,447425.16,447425.16,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q34,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0534,Wikidata SPARQL,CC0,Geography,What is the area of Bahrain?,786.5,786.5,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q398,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0535,Wikidata SPARQL,CC0,Geography,What is the area of Venezuela?,912050,912050,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q717,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0536,Wikidata SPARQL,CC0,Geography,What is the area of Uzbekistan?,448978,448978,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q265,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0537,Wikidata SPARQL,CC0,Geography,What is the area of Portugal?,92225,92225,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q45,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0538,Wikidata SPARQL,CC0,Geography,What is the area of North Korea?,120540,120540,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q423,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0539,Wikidata SPARQL,CC0,Geography,What is the area of Japan?,377972.28,377972.28,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q17,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0540,Wikidata SPARQL,CC0,Geography,What is the area of Uruguay?,176215,176215,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q77,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0541,Wikidata SPARQL,CC0,Geography,What is the area of Albania?,28748,28748,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q222,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0542,Wikidata SPARQL,CC0,Geography,What is the area of Germany?,357587.77,357587.77,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q183,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0543,Wikidata SPARQL,CC0,Geography,What is the area of Ethiopia?,1104300,1104300,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q115,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0544,Wikidata SPARQL,CC0,Geography,What is the area of Marshall Islands?,181.43,181.43,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q709,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0545,Wikidata SPARQL,CC0,Geography,What is the area of Ghana?,238535,238535,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q117,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0546,Wikidata SPARQL,CC0,Geography,What is the area of Chad?,1284000,1284000,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q657,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0547,Wikidata SPARQL,CC0,Geography,What is the area of Cyprus?,9242.45,9242.45,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q229,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0548,Wikidata SPARQL,CC0,Geography,What is the area of Palau?,465.550362,465.550362,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0549,Wikidata SPARQL,CC0,Geography,What is the area of Liechtenstein?,160,160,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q347,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0550,Wikidata SPARQL,CC0,Geography,What is the area of Federated States of Micronesia?,702,702,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q702,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0551,Wikidata SPARQL,CC0,Geography,What is the area of Kiribati?,811,811,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q710,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0552,Wikidata SPARQL,CC0,Geography,What is the area of Solomon Islands?,28400,28400,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q685,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0553,Wikidata SPARQL,CC0,Geography,What is the area of Vanuatu?,12190,12190,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q686,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0554,Wikidata SPARQL,CC0,Geography,What is the area of Tuvalu?,25.14,25.14,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q672,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0555,Wikidata SPARQL,CC0,Geography,What is the area of Samoa?,2842,2842,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q683,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0556,Wikidata SPARQL,CC0,Geography,What is the area of Fiji?,18274,18274,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q712,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0557,Wikidata SPARQL,CC0,Geography,What is the area of Suriname?,163270,163270,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q730,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0558,Wikidata SPARQL,CC0,Geography,What is the area of Guyana?,214970,214970,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q734,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0559,Wikidata SPARQL,CC0,Geography,What is the area of Papua New Guinea?,462840,462840,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0560,Wikidata SPARQL,CC0,Geography,What is the area of Cambodia?,181035,181035,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q424,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0561,Wikidata SPARQL,CC0,Geography,What is the area of Chile?,756102,756102,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q298,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0562,Wikidata SPARQL,CC0,Geography,What is the area of Barbados?,439,439,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q244,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0563,Wikidata SPARQL,CC0,Geography,What is the area of Malta?,316,316,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q233,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0564,Wikidata SPARQL,CC0,Geography,What is the area of San Marino?,61.2,61.2,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q238,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0565,Wikidata SPARQL,CC0,Geography,What is the area of Vatican City?,0.49,0.49,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q237,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0566,Wikidata SPARQL,CC0,Geography,What is the area of Belize?,22966,22966,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q242,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0567,Wikidata SPARQL,CC0,Geography,What is the area of North Macedonia?,25713,25713,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q221,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0568,Wikidata SPARQL,CC0,Geography,What is the area of Greece?,131957,131957,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q41,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0569,Wikidata SPARQL,CC0,Geography,What is the area of Peru?,1285216,1285216,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q419,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0570,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Mali?,Dogon,Dogon,Bobo,Spanish,Guarani,A,http://www.wikidata.org/entity/Q912,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0571,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Mali?,Bobo,Bobo,Dogon,Spanish,Guarani,A,http://www.wikidata.org/entity/Q912,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0572,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Bolivia?,Spanish,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q750,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0573,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Bolivia?,Guarani,Guarani,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q750,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0574,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Dominica?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q784,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0575,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Afghanistan?,Pashto,Pashto,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q889,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0576,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Afghanistan?,Uzbek,Uzbek,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q889,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0577,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Afghanistan?,Arabic,Arabic,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q889,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0578,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with United Arab Emirates?,Arabic,Arabic,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q878,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0579,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Afghanistan?,Turkmen,Turkmen,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q889,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0580,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Philippines?,Taglish,Taglish,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q928,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0581,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Bolivia?,Aymara,Aymara,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q750,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0582,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Bolivia?,Quechua,Quechua,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q750,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0583,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Grenada?,Grenadian Creole English,Grenadian Creole English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q769,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0584,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Afghanistan?,Balochi,Balochi,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q889,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
