canonical_fingerprint,copy_count,source_paths,record_ids
b2f6f6542d8129c865d0992d0c04de1b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4374|supabase/wave2_quarantine_for_further_review.csv:4339,wave2_04373|wave2_04373
32050a93313fac8fdd7b6f8358799405,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4375|supabase/wave2_quarantine_for_further_review.csv:4340,wave2_04374|wave2_04374
ea6e962a358ef30bc761e201e5578ef9,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4376|supabase/wave2_quarantine_for_further_review.csv:4341,wave2_04375|wave2_04375
0e996c03a3419ea13a743f12914fc196,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4377|supabase/wave2_quarantine_for_further_review.csv:4342,wave2_04376|wave2_04376
d2dc76753d50b62edda02ba004a54f10,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4378|supabase/wave2_quarantine_for_further_review.csv:4343,wave2_04377|wave2_04377
c5b8b99f36624cf6fceadda2a6a026b0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4379|supabase/wave2_quarantine_for_further_review.csv:4344,wave2_04378|wave2_04378
ca01c45e98b5f17a9fec9bf697735ec8,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4380|supabase/wave2_quarantine_for_further_review.csv:4345,wave2_04379|wave2_04379
7a15f9c0df10d8d91aa2d349e63d4df3,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4381|supabase/wave2_quarantine_for_further_review.csv:4346,wave2_04380|wave2_04380
c3fd16bc4e0b8ac2aaebe3dec1490e6e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4382|supabase/wave2_quarantine_for_further_review.csv:4347,wave2_04381|wave2_04381
d122b25dabc45735be88965733bf8d12,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4383|supabase/wave2_quarantine_for_further_review.csv:4348,wave2_04382|wave2_04382
b2e61623c70b12cc62edbe6befd428f4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4384|supabase/wave2_quarantine_for_further_review.csv:4349,wave2_04383|wave2_04383
eccbb6ba3cd375d51d0868921d2450ed,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4385|supabase/wave2_quarantine_for_further_review.csv:4350,wave2_04384|wave2_04384
5eb33d55f66f0f9f4c010e2e8f246b30,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4386|supabase/wave2_quarantine_for_further_review.csv:4351,wave2_04385|wave2_04385
21dcf393d9aadc061e98cc440a1258d0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4387|supabase/wave2_quarantine_for_further_review.csv:4352,wave2_04386|wave2_04386
d8c3a6625ba0c5235d37cd996e4f8635,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4388|supabase/wave2_quarantine_for_further_review.csv:4353,wave2_04387|wave2_04387
2ee3ede4468c97bd9679566d1860da55,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4389|supabase/wave2_quarantine_for_further_review.csv:4354,wave2_04388|wave2_04388
5b1001b632e709f0e0b80bf01bd611e1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4390|supabase/wave2_quarantine_for_further_review.csv:4355,wave2_04389|wave2_04389
f263588a179db6c0b1c1ea1c8f9e7581,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4391|supabase/wave2_quarantine_for_further_review.csv:4356,wave2_04390|wave2_04390
77547f21fed10e0341d70025c1509dac,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4392|supabase/wave2_quarantine_for_further_review.csv:4357,wave2_04391|wave2_04391
f37b8b9b0572c7ec4a1262b27c167614,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4393|supabase/wave2_quarantine_for_further_review.csv:4358,wave2_04392|wave2_04392
2335181b8eb466b1b0d9c2688a85ac85,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4394|supabase/wave2_quarantine_for_further_review.csv:4359,wave2_04393|wave2_04393
5242c823e007336ac8d34cc02b9a0e36,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4395|supabase/wave2_quarantine_for_further_review.csv:4360,wave2_04394|wave2_04394
390d275a6502c640d3e307c1c015fff7,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4396|supabase/wave2_quarantine_for_further_review.csv:4361,wave2_04395|wave2_04395
e6933f7f5d8968239d14bd97012ccb22,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4397|supabase/wave2_quarantine_for_further_review.csv:4362,wave2_04396|wave2_04396
b9a0933e027b5770acc98cd2a637ddff,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4398|supabase/wave2_quarantine_for_further_review.csv:4363,wave2_04397|wave2_04397
c93e07006fdfba16389eb894bd502caf,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4399|supabase/wave2_quarantine_for_further_review.csv:4364,wave2_04398|wave2_04398
3ceb2d7771a1bd1f9e521427da3de0e6,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4400|supabase/wave2_quarantine_for_further_review.csv:4365,wave2_04399|wave2_04399
40ea66362d71316da8085f826bbc5967,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4401|supabase/wave2_quarantine_for_further_review.csv:4366,wave2_04400|wave2_04400
0eeb787f49054afc60ed1b174363a81c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4402|supabase/wave2_quarantine_for_further_review.csv:4367,wave2_04401|wave2_04401
99174c2776f8149fd738b56aefe1d0c6,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4403|supabase/wave2_quarantine_for_further_review.csv:4368,wave2_04402|wave2_04402
b763bb8b551d52f6fb29161e321b8202,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4404|supabase/wave2_quarantine_for_further_review.csv:4369,wave2_04403|wave2_04403
93c455d51121a17716eaf65542a5c5ee,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4405|supabase/wave2_quarantine_for_further_review.csv:4370,wave2_04404|wave2_04404
cba14455c89d0695be2db047d7bd57fb,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4406|supabase/wave2_quarantine_for_further_review.csv:4371,wave2_04405|wave2_04405
77176ab2ea81ba5077b6bb27e9fa3a5a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4407|supabase/wave2_quarantine_for_further_review.csv:4372,wave2_04406|wave2_04406
7e30bad60d9d3b6ddcb82256af4a443f,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4408|supabase/wave2_quarantine_for_further_review.csv:4373,wave2_04407|wave2_04407
0654f06a81c00447925a26198e9970eb,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4409|supabase/wave2_quarantine_for_further_review.csv:4374,wave2_04408|wave2_04408
6c6429bd33ac7b0aa2a327b331985e61,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4410|supabase/wave2_quarantine_for_further_review.csv:4375,wave2_04409|wave2_04409
fead90f5a5750a0a60eee4025b471995,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4411|supabase/wave2_quarantine_for_further_review.csv:4376,wave2_04410|wave2_04410
f75ded6ea46bbce1afd40d93276eef7e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4412|supabase/wave2_quarantine_for_further_review.csv:4377,wave2_04411|wave2_04411
d35c6c78b6ee3172cd5e4af10a8ad439,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4413|supabase/wave2_quarantine_for_further_review.csv:4378,wave2_04412|wave2_04412
2132de209ba0fbaaad85841abb7d98a7,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4414|supabase/wave2_quarantine_for_further_review.csv:4379,wave2_04413|wave2_04413
71291c09a23aa14479d691d238b351be,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4415|supabase/wave2_quarantine_for_further_review.csv:4380,wave2_04414|wave2_04414
983044e025ef101605150ea21686c109,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4416|supabase/wave2_quarantine_for_further_review.csv:4381,wave2_04415|wave2_04415
38636f2f3d074ccd9d9ff3868fa5e9ce,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4417|supabase/wave2_quarantine_for_further_review.csv:4382,wave2_04416|wave2_04416
70c867e829e6bcff5fd015f24c72e017,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4418|supabase/wave2_quarantine_for_further_review.csv:4383,wave2_04417|wave2_04417
c66dc47378ac4d9fb3c86372512b289a,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4419|supabase/wave2_quarantine_for_further_review.csv:4384,wave2_04418|wave2_04418
5bda2e2c2ef8b43d68e843e918c5de84,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4420|supabase/wave2_quarantine_for_further_review.csv:4385,wave2_04419|wave2_04419
191b1bd3f70bf0ab6ef160e1b3e7b020,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4421|supabase/wave2_quarantine_for_further_review.csv:4386,wave2_04420|wave2_04420
a65ebeb66c0bb206f9dd26b737ce9ad4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4422|supabase/wave2_quarantine_for_further_review.csv:4387,wave2_04421|wave2_04421
980ead7e8ed31640780fe38b16f97e41,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4423|supabase/wave2_quarantine_for_further_review.csv:4388,wave2_04422|wave2_04422
38fd78cf50b7486d973026feb133edb5,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4424|supabase/wave2_quarantine_for_further_review.csv:4389,wave2_04423|wave2_04423
3c86bc340a24041e62a30748c9c5e4d7,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4425|supabase/wave2_quarantine_for_further_review.csv:4390,wave2_04424|wave2_04424
4b53e7438dfc938eeecb88a8547edf4d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4426|supabase/wave2_quarantine_for_further_review.csv:4391,wave2_04425|wave2_04425
694d687a0e566bf21fbd4e2d071db84e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4427|supabase/wave2_quarantine_for_further_review.csv:4392,wave2_04426|wave2_04426
904fee4b91be2abf3fc4c18d933f79a8,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4428|supabase/wave2_quarantine_for_further_review.csv:4393,wave2_04427|wave2_04427
a8fdbb55714fc6b7a18eb6de41f9c48e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4429|supabase/wave2_quarantine_for_further_review.csv:4394,wave2_04428|wave2_04428
c24be95f31c9ac85b53148b5832c1210,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4430|supabase/wave2_quarantine_for_further_review.csv:4395,wave2_04429|wave2_04429
6eb94382e4efec8e7d583955f507c3c9,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4431|supabase/wave2_quarantine_for_further_review.csv:4396,wave2_04430|wave2_04430
2a5a5ee1b07524803a17cdd5e289e92d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4432|supabase/wave2_quarantine_for_further_review.csv:4397,wave2_04431|wave2_04431
19021b50d8ddf55529359207154c6905,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4433|supabase/wave2_quarantine_for_further_review.csv:4398,wave2_04432|wave2_04432
ab9aa2cec630a60a7f5ca518b26633ff,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4434|supabase/wave2_quarantine_for_further_review.csv:4399,wave2_04433|wave2_04433
b1566b6ced1deee5f273b48aca9d9c32,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4435|supabase/wave2_quarantine_for_further_review.csv:4400,wave2_04434|wave2_04434
da04fdb5830fb9d7e629303e3f65bd5d,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4436|supabase/wave2_quarantine_for_further_review.csv:4401,wave2_04435|wave2_04435
65d91505a86240f4cc3ca0465b2d2547,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4437|supabase/wave2_quarantine_for_further_review.csv:4402,wave2_04436|wave2_04436
80c41fb66b7c2cbbfd42fad53e1ad696,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4438|supabase/wave2_quarantine_for_further_review.csv:4403,wave2_04437|wave2_04437
08bdfd9af56145fd5871b6894a8920b2,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4439|supabase/wave2_quarantine_for_further_review.csv:4404,wave2_04438|wave2_04438
fc5720c58b5ae91ec8a4b7a1c1106dc6,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4440|supabase/wave2_quarantine_for_further_review.csv:4405,wave2_04439|wave2_04439
8d2ddd06eba42bce4876028b77c894f0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4441|supabase/wave2_quarantine_for_further_review.csv:4406,wave2_04440|wave2_04440
4aaed4b99125a4e76b872d3d89ce8dc3,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4442|supabase/wave2_quarantine_for_further_review.csv:4407,wave2_04441|wave2_04441
f5915a7e1660a5142de4ecb7ded8c197,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4443|supabase/wave2_quarantine_for_further_review.csv:4408,wave2_04442|wave2_04442
1d3e192947a9f601eb6b2b32172edb89,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4444|supabase/wave2_quarantine_for_further_review.csv:4409,wave2_04443|wave2_04443
c30c972527f4e0f8685a901cd634ac50,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4445|supabase/wave2_quarantine_for_further_review.csv:4410,wave2_04444|wave2_04444
c36291a9f6af527a24f3ee59fdd6fb09,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4446|supabase/wave2_quarantine_for_further_review.csv:4411,wave2_04445|wave2_04445
74daccff326e6e330b9a709979b0ef25,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4447|supabase/wave2_quarantine_for_further_review.csv:4412,wave2_04446|wave2_04446
937e4c9b9b1844a20889c7e47ad0279c,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4448|supabase/wave2_quarantine_for_further_review.csv:4413,wave2_04447|wave2_04447
87e889ea132c85cc658e29d79fbdb0e4,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4449|supabase/wave2_quarantine_for_further_review.csv:4414,wave2_04448|wave2_04448
16d774f8483902cda89dd76cf15e1bd0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4450|supabase/wave2_quarantine_for_further_review.csv:4415,wave2_04449|wave2_04449
78062d2752f32db5ddb9217ef30660a0,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4451|supabase/wave2_quarantine_for_further_review.csv:4416,wave2_04450|wave2_04450
afc2dcd9fece12dffcb06c97a55d76a9,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4452|supabase/wave2_quarantine_for_further_review.csv:4417,wave2_04451|wave2_04451
1ba592de9c5c0201b79f3e5aa9d073da,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4453|supabase/wave2_quarantine_for_further_review.csv:4418,wave2_04452|wave2_04452
06b026a110977d7af14851e34804e0f6,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4454|supabase/wave2_quarantine_for_further_review.csv:4419,wave2_04453|wave2_04453
b13de95f306c89918767352d114290ee,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4455|supabase/wave2_quarantine_for_further_review.csv:4420,wave2_04454|wave2_04454
055bdfb545bd6599d9f1bd84e4c812bc,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4456|supabase/wave2_quarantine_for_further_review.csv:4421,wave2_04455|wave2_04455
a0a5ee7ae0dee2cb31f7e4b2a5b269a3,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4457|supabase/wave2_quarantine_for_further_review.csv:4422,wave2_04456|wave2_04456
2b2b14fc0135a4c4d8de32e74710c3f5,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4458|supabase/wave2_quarantine_for_further_review.csv:4423,wave2_04457|wave2_04457
138bde5657950320394ca2f9623de033,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4459|supabase/wave2_quarantine_for_further_review.csv:4424,wave2_04458|wave2_04458
e91f413e070653d8fe5a7c1a8660db2b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4460|supabase/wave2_quarantine_for_further_review.csv:4425,wave2_04459|wave2_04459
328d5cf0f901b9fb4e548da45a104e5e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4461|supabase/wave2_quarantine_for_further_review.csv:4426,wave2_04460|wave2_04460
c8f1100ebbe396b257756469251b2c38,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4462|supabase/wave2_quarantine_for_further_review.csv:4427,wave2_04461|wave2_04461
0827c93fca55e6c5625c8a9a8289b266,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4463|supabase/wave2_quarantine_for_further_review.csv:4428,wave2_04462|wave2_04462
86be251b7d91ea1cc33f715bf811f60e,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4464|supabase/wave2_quarantine_for_further_review.csv:4429,wave2_04463|wave2_04463
0dc32ba7703232a5d8238dac1bc8e82f,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4465|supabase/wave2_quarantine_for_further_review.csv:4430,wave2_04464|wave2_04464
45d1e094ad5665af2aa850130abea988,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4466|supabase/wave2_quarantine_for_further_review.csv:4431,wave2_04465|wave2_04465
f77b99bf52fd8b3666bfc09359f1bbbe,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4467|supabase/wave2_quarantine_for_further_review.csv:4432,wave2_04466|wave2_04466
4682def675acaed31d087d11dd8ea69f,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4468|supabase/wave2_quarantine_for_further_review.csv:4433,wave2_04467|wave2_04467
0e32541c050b338d4781d010b74d3b9b,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4469|supabase/wave2_quarantine_for_further_review.csv:4434,wave2_04468|wave2_04468
32f41f222dad79c05e5b7fc11f1deb55,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4470|supabase/wave2_quarantine_for_further_review.csv:4435,wave2_04469|wave2_04469
b5fb5ee1eb066db0b052df558b03ffe9,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4471|supabase/wave2_quarantine_for_further_review.csv:4436,wave2_04470|wave2_04470
4448e4014b4587551d4478756cc409d1,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4472|supabase/wave2_quarantine_for_further_review.csv:4437,wave2_04471|wave2_04471
bd16761b1084d57aa74a6c05eeaa6e69,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4473|supabase/wave2_quarantine_for_further_review.csv:4438,wave2_04472|wave2_04472
a2d6d0242285b7cf7792e0c7e7a77667,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4474|supabase/wave2_quarantine_for_further_review.csv:4439,wave2_04473|wave2_04473
7d9e2d2acc96cd24ff5533c3e127d8d7,2,supabase/2026-07-14_editorial_kurmanci_question_wave_2_for_ai_review.csv:4475|supabase/wave2_quarantine_for_further_review.csv:4440,wave2_04474|wave2_04474
